subject,sessionIndex,rep,H.period,DD.period.x,UD.period.x,H.x,DD.x.a,UD.x.a,H.a,DD.a.t,UD.a.t,H.t,DD.t.1,UD.t.1,H.1,DD.1.7,UD.1.7,H.7,DD.7.p,UD.7.p,H.p,DD.p.a,UD.p.a,H.a,DD.a.d,UD.a.d,H.d,DD.d.n,UD.d.n,H.n,DD.n.Return,UD.n.Return,H.Return
subject12,7,13,0.1645548344,0.1691308022,0.0045759678,0.1931869984,0.1245222092,-0.0686647892,0.1794509888,0.1664369106,-0.0130140781,0.097317934,0.2584660053,0.1611480713,0.1624410152,0.1833100319,0.0208690166,0.0663979053,0.4988059998,0.4324080944,0.1507558823,0.1162669659,-0.0344889164,0.180989027,0.1481459141,-0.0328431129,0.1470761299,0.0821809769,-0.064895153,0.0979042053,0.5441920757,0.4462878704,0.0824570656
subject12,7,14,0.1288299561,0.1704208851,0.041590929,0.1964561939,0.1298120022,-0.0666441917,0.1623539925,0.1678709984,0.0055170059,0.1116020679,0.3894171715,0.2778151035,0.162006855,0.1814568043,0.0194499493,0.0667390823,0.4903311729,0.4235920906,0.1318178177,0.1160709858,-0.0157468319,0.1790249348,0.1617999077,-0.0172250271,0.1330029964,0.0843720436,-0.0486309528,0.0818800926,0.4874050617,0.4055249691,0.079834938
subject12,7,15,0.1187970638,0.1528289318,0.034031868,0.2095420361,0.1294751167,-0.0800669193,0.1774499416,0.1943449974,0.0168950558,0.1358730793,0.5954949856,0.4596219063,0.1467859745,0.16229105,0.0155050755,0.0827670097,0.5222859383,0.4395189285,0.1132609844,0.1982769966,0.0850160122,0.309237957,0.2767801285,-0.0324578285,0.1457269192,0.762062788,0.6163358688,0.1305561066,0.7885951996,0.658039093,0.084184885
subject12,7,16,0.1781961918,0.1981241703,0.0199279785,0.1975288391,0.1302349567,-0.0672938824,0.1764469147,0.7179780006,0.541531086,0.1142139435,0.2368240356,0.1226100922,0.177451849,0.2605879307,0.0831360817,0.0815000534,0.7162179947,0.6347179413,0.1157951355,0.0974910259,-0.0183041096,0.1843309402,0.1903269291,0.0059959888,0.1239449978,0.090337038,-0.0336079597,0.0837450027,0.6048920155,0.5211470127,0.0815601349
subject12,7,17,0.1293070316,0.1996409893,0.0703339577,0.1939640045,0.094990015,-0.0989739895,0.2157609463,0.2197329998,0.0039720535,0.0950419903,0.2215669155,0.1265249252,0.1457061768,0.5741040707,0.4283978939,0.0954761505,0.7485570908,0.6530809402,0.1291530132,0.1456048489,0.0164518356,0.2145490646,0.1977660656,-0.016782999,0.1473889351,0.1308069229,-0.0165820122,0.1010520458,0.611344099,0.5102920532,0.0827269554
subject12,7,18,0.1482641697,0.2076311111,0.0593669415,0.2137708664,0.1294410229,-0.0843298435,0.1951339245,0.2335879803,0.0384540558,0.1164288521,0.2759640217,0.1595351696,0.1285378933,0.1442830563,0.015745163,0.0694608688,0.5660729408,0.496612072,0.1280970573,0.1134660244,-0.0146310329,0.1977109909,0.1640059948,-0.0337049961,0.1329250336,0.0841419697,-0.0487830639,0.1026480198,0.7123689651,0.6097209454,0.0990231037
subject12,7,19,0.1456739903,0.1970620155,0.0513880253,0.2127439976,0.1282339096,-0.084510088,0.1657280922,0.1504170895,-0.0153110027,0.1143989563,0.3088359833,0.194437027,0.131485939,0.1837711334,0.0522851944,0.083496809,0.664347887,0.580851078,0.1468710899,0.1133210659,-0.033550024,0.1636419296,0.1460440159,-0.0175979137,0.1648478508,0.1489238739,-0.0159239769,0.1166131496,1.0002081394,0.8835949898,0.1280109882
subject12,7,20,0.1632540226,0.2505140305,0.0872600079,0.1804089546,0.1006948948,-0.0797140598,0.1949830055,0.1998009682,0.0048179626,0.1101100445,0.1897890568,0.0796790123,0.1785619259,0.2215800285,0.0430181026,0.146187067,1.4735639095,1.3273768425,0.1468231678,0.1140160561,-0.0328071117,0.1469390392,0.1622200012,0.015280962,0.1333210468,0.1004099846,-0.0329110622,0.0979731083,0.5372600555,0.4392869473,0.0964579582
subject12,7,21,0.1461019516,0.1515040398,0.0054020882,0.2076909542,0.1252810955,-0.0824098587,0.1791958809,0.1977088451,0.0185129642,0.1332149506,0.1958930492,0.0626780987,0.161386013,0.1456720829,-0.0157139301,0.0829000473,0.5404238701,0.4575238228,0.0982060432,0.1022291183,0.0040230751,0.1425158978,0.1470739841,0.0045580864,0.1472010612,0.0964138508,-0.0507872105,0.0640151501,0.5908710957,0.5268559456,0.0636661053
subject12,7,22,0.1151638031,0.2077739239,0.0926101208,0.1790220737,0.1283359528,-0.050686121,0.1641330719,0.1487481594,-0.0153849125,0.1013507843,0.2238798141,0.1225290298,0.1631400585,0.1816060543,0.0184659958,0.0656881332,0.5608448982,0.495156765,0.1338942051,0.0975291729,-0.0363650322,0.1992139816,0.1829240322,-0.0162899494,0.1479318142,0.0990300179,-0.0489017963,0.1001529694,0.5529959202,0.4528429508,0.1133749485
subject12,7,23,0.1315670013,0.1484220028,0.0168550014,0.1968770027,0.131608963,-0.0652680397,0.179295063,0.2495889664,0.0702939034,0.1138689518,0.2392971516,0.1254281998,0.1649589539,0.1473798752,-0.0175790787,0.0999810696,0.6203179359,0.5203368664,0.1307780743,0.0983080864,-0.0324699879,0.188188076,0.1625111103,-0.0256769657,0.1306228638,0.1177928448,-0.012830019,0.114741087,0.8214731216,0.7067320347,0.0823099613
subject12,7,24,0.1409430504,0.2102389336,0.0692958832,0.1647861004,0.0974280834,-0.067358017,0.1819448471,0.1490728855,-0.0328719616,0.1146039963,0.2128579617,0.0982539654,0.1622970104,0.1782951355,0.0159981251,0.0825018883,0.6503529549,0.5678510666,0.1448450089,0.1299390793,-0.0149059296,0.1784899235,0.1957938671,0.0173039436,0.1315691471,0.0845279694,-0.0470411777,0.1144070625,0.7960791588,0.6816720963,0.0797469616
subject12,7,25,0.145827055,0.1961491108,0.0503220558,0.1850569248,0.1194629669,-0.0655939579,0.1640040874,0.1708319187,0.0068278313,0.091157198,0.2456521988,0.1544950008,0.160228014,0.1794810295,0.0192530155,0.0802438259,0.5722398758,0.4919960499,0.1155281067,0.097784996,-0.0177431107,0.1650290489,0.1695320606,0.0045030117,0.1246049404,0.1093480587,-0.0152568817,0.0839138031,0.5213208199,0.4374070168,0.0662629604
subject12,8,1,0.1297869682,0.5988180637,0.4690310955,0.1784720421,0.1446409225,-0.0338311195,0.1315779686,0.0662429333,-0.0653350353,0.0824131966,0.3044350147,0.2220218182,0.1461210251,0.1671330929,0.0210120678,0.0805308819,0.5517959595,0.4712650776,0.0998909473,0.1057450771,0.0058541298,0.1568830013,0.1619880199,0.0051050186,0.1258049011,0.0777068138,-0.0480980873,0.0850050449,0.5836660862,0.4986610413,0.0662500858
subject12,8,2,0.1133821011,0.3290030956,0.2156209946,0.1825270653,0.1313710213,-0.051156044,0.1677770615,0.1534690857,-0.0143079758,0.1487128735,0.2423448563,0.0936319828,0.1474850178,0.2168569565,0.0693719387,0.0979781151,0.5542180538,0.4562399387,0.1321640015,0.0996210575,-0.032542944,0.197551012,0.1780378819,-0.0195131302,0.1547601223,0.1667671204,0.0120069981,0.1169760227,0.7668309212,0.6498548985,0.0814311504
subject12,8,3,0.146479845,0.3274140358,0.1809341908,0.1802368164,0.1409988403,-0.0392379761,0.1538181305,0.1978740692,0.0440559387,0.1117210388,0.1889810562,0.0772600174,0.1465289593,0.2704720497,0.1239430904,0.0814428329,0.5541508198,0.4727079868,0.111232996,0.1163880825,0.0051550865,0.1623089314,0.1673231125,0.0050141811,0.1277279854,0.0776848793,-0.0500431061,0.1011619568,0.5784959793,0.4773340225,0.0676059723
subject12,8,4,0.134871006,0.178992033,0.044121027,0.2182710171,0.1197938919,-0.0984771252,0.1798200607,0.2129399776,0.0331199169,0.1117291451,0.1902070045,0.0784778595,0.1218700409,0.142168045,0.0202980042,0.0638320446,0.5392451286,0.475413084,0.1292729378,0.1321518421,0.0028789043,0.1771941185,0.1438190937,-0.0333750248,0.1506829262,0.1586420536,0.0079591274,0.1051199436,0.7277898788,0.6226699352,0.0797331333
subject12,8,5,0.1465070248,0.2099640369,0.0634570122,0.2014799118,0.1405928135,-0.0608870983,0.1362731457,0.1536290646,0.0173559189,0.1344189644,0.2725028992,0.1380839348,0.0796911716,0.1915450096,0.111853838,0.0644390583,0.5493810177,0.4849419594,0.1306211948,0.1353001595,0.0046789646,0.1725728512,0.1569190025,-0.0156538486,0.119027853,0.0534079075,-0.0656199455,0.1515719891,0.7595319748,0.6079599857,0.0801439285
subject12,8,6,0.1469361782,0.2193870544,0.0724508762,0.1823511124,0.1298999786,-0.0524511337,0.1656460762,0.1512429714,-0.0144031048,0.1307060719,0.2197060585,0.0889999866,0.1807160378,0.1957390308,0.0150229931,0.0818469524,0.5637960434,0.481949091,0.1369450092,0.1150538921,-0.0218911171,0.1817009449,0.1651601791,-0.0165407658,0.1323509216,0.0831627846,-0.0491881371,0.1149530411,0.5165121555,0.4015591145,0.1157338619
subject12,8,7,0.1599280834,0.2062869072,0.0463588238,0.2199430466,0.1313550472,-0.0885879993,0.1812689304,0.2415809631,0.0603120327,0.1312220097,0.1872150898,0.0559930801,0.1533920765,0.1563050747,0.0029129982,0.0905098915,0.4990730286,0.4085631371,0.1477229595,0.1300358772,-0.0176870823,0.1953940392,0.183095932,-0.0122981071,0.1311891079,0.1346831322,0.0034940243,0.093159914,0.6303260326,0.5371661186,0.0677969456
subject12,8,8,0.1823689938,0.2512311935,0.0688621998,0.1847698689,0.1379108429,-0.046859026,0.177708149,0.3548641205,0.1771559715,0.0975868702,0.2162659168,0.1186790466,0.1284220219,0.1547329426,0.0263109207,0.0659351349,0.5912060738,0.5252709389,0.055932045,0.0756220818,0.0196900368,0.1566400528,0.1740858555,0.0174458027,0.1509850025,0.1303989887,-0.0205860138,0.0873250961,0.8633329868,0.7760078907,0.0833420753
subject12,8,9,0.1620790958,0.148868084,-0.0132110119,0.1808018684,0.1122939587,-0.0685079098,0.1505079269,0.2095179558,0.0590100288,0.1120169163,0.1748321056,0.0628151894,0.1478438377,0.2638299465,0.1159861088,0.0817818642,0.5131728649,0.4313910007,0.1172800064,0.1221990585,0.0049190521,0.1599910259,0.1639170647,0.0039260387,0.1308028698,0.078453064,-0.0523498058,0.0661959648,0.7085828781,0.6423869133,0.088365078
subject12,8,10,0.1762771606,0.1801850796,0.0039079189,0.1767339706,0.1114420891,-0.0652918816,0.1493928432,0.1543488503,0.004956007,0.0956990719,0.2087490559,0.113049984,0.144646883,0.1625220776,0.0178751945,0.0655539036,0.5183389187,0.4527850151,0.0938289165,0.0975339413,0.0037050247,0.1755771637,0.1784279346,0.002850771,0.1171982288,0.0827040672,-0.0344941616,0.1323261261,0.7505280972,0.6182019711,0.0803558826
subject12,8,11,0.1802580357,0.1474430561,-0.0328149796,0.1970198154,0.1139550209,-0.0830647945,0.1783189774,0.3684878349,0.1901688576,0.1140370369,0.2122240067,0.0981869698,0.1989331245,0.1309671402,-0.0679659843,0.0714650154,0.5533249378,0.4818599224,0.0813798904,0.1055328846,0.0241529942,0.1779789925,0.3321781158,0.1541991234,0.1275589466,0.1323778629,0.0048189163,0.0777552128,0.6023421288,0.524586916,0.0825839043
subject12,8,12,0.176943779,0.2223517895,0.0454080105,0.1465501785,0.1138730049,-0.0326771736,0.148897171,0.2163350582,0.0674378872,0.098418951,1.2120139599,1.1135950089,0.144837141,0.3236010075,0.1787638664,0.1148941517,0.5643270016,0.4494328499,0.081936121,0.0992040634,0.0172679424,0.178303957,0.1943778992,0.0160739422,0.1346981525,0.2991042137,0.1644060612,0.0677888393,0.5959599018,0.5281710625,0.0626471043
subject12,8,13,0.1457769871,0.2180469036,0.0722699165,0.1634910107,0.1134400368,-0.0500509739,0.1473588943,0.1758019924,0.0284430981,0.1322369576,0.2895569801,0.1573200226,0.1631441116,0.1898860931,0.0267419815,0.0745549202,0.4903898239,0.4158349037,0.1129221916,0.0960731506,-0.016849041,0.1775200367,0.1808888912,0.0033688545,0.130466938,0.0825190544,-0.0479478836,0.1336390972,0.7009689808,0.5673298836,0.0663330555
subject12,8,14,0.1310899258,0.3372759819,0.2061860561,0.1788239479,0.1312301159,-0.047593832,0.1631360054,0.1126627922,-0.0504732132,0.0995080471,0.6229431629,0.5234351158,0.1471838951,0.1147258282,-0.0324580669,0.0991342068,0.5272371769,0.4281029701,0.1629939079,0.1130549908,-0.0499389172,0.1624679565,0.1665029526,0.004034996,0.1146430969,0.0955688953,-0.0190742016,0.1385281086,0.6694090366,0.530880928,0.0816531181
subject12,8,15,0.1641080379,0.1488959789,-0.015212059,0.1639561653,0.0993621349,-0.0645940304,0.1789820194,0.1638550758,-0.0151269436,0.1304008961,0.2680947781,0.137693882,0.1506900787,0.174131155,0.0234410763,0.1315438747,0.5470409393,0.4154970646,0.1446621418,0.1303639412,-0.0142982006,0.1465091705,0.1632540226,0.0167448521,0.1013250351,0.034924984,-0.0664000511,0.1476330757,0.9483680725,0.8007349968,0.1157670021
subject12,8,16,0.1452970505,0.4670200348,0.3217229843,0.1945140362,0.1453771591,-0.0491368771,0.1825828552,0.266466856,0.0838840008,0.1132040024,0.2909700871,0.1777660847,0.1473100185,0.177685976,0.0303759575,0.0533299446,1.2154080868,1.1620781422,0.1526298523,0.0986058712,-0.0540239811,0.1797509193,0.1981050968,0.0183541775,0.1288039684,0.7475039959,0.6187000275,0.0807938576,0.6405038834,0.5597100258,0.0829501152
subject12,8,17,0.1481471062,0.2023100853,0.0541629791,0.1639459133,0.1113619804,-0.0525839329,0.1654210091,0.1827418804,0.0173208714,0.1295530796,0.2283890247,0.0988359451,0.1495389938,0.3255360127,0.1759970188,0.0655400753,0.5534551144,0.4879150391,0.1341209412,0.1107020378,-0.0234189034,0.1956439018,0.1818678379,-0.0137760639,0.1289291382,1.7162079811,1.5872788429,0.0989329815,0.5248670578,0.4259340763,0.099337101
subject12,8,18,0.1772170067,0.1828408241,0.0056238174,0.1730310917,0.1259961128,-0.0470349789,0.1782078743,0.2672798634,0.0890719891,0.1269981861,0.2637441158,0.1367459297,0.1492118835,0.1991710663,0.0499591827,0.0854678154,0.4944329262,0.4089651108,0.1670041084,0.1482949257,-0.0187091827,0.1990060806,0.1814379692,-0.0175681114,0.1486620903,0.1154072285,-0.0332548618,0.0985808372,0.5395298004,0.4409489632,0.0815069675
subject12,8,19,0.1618590355,0.1819441319,0.0200850964,0.1958789825,0.1297299862,-0.0661489964,0.1818318367,0.1486928463,-0.0331389904,0.1476809978,0.2859740257,0.1382930279,0.0983531475,0.1634600163,0.0651068687,0.0970101357,0.5845780373,0.4875679016,0.1467471123,0.1321339607,-0.0146131516,0.1792609692,0.1472110748,-0.0320498943,0.1628139019,0.1470298767,-0.0157840252,0.0993611813,0.590255022,0.4908938408,0.0656189919
subject12,8,20,0.127341032,0.1571190357,0.0297780037,0.2122170925,0.1454999447,-0.0667171478,0.15163517,0.1563210487,0.0046858788,0.1057810783,0.1733219624,0.067540884,0.1692249775,0.1931929588,0.0239679813,0.0816380978,0.5896661282,0.5080280304,0.0979619026,0.1123800278,0.0144181252,0.2154960632,0.198540926,-0.0169551373,0.16345191,0.1312849522,-0.0321669579,0.11718297,0.8819391727,0.7647562027,0.066218853
subject12,8,21,0.1276769638,0.2028830051,0.0752060413,0.1778459549,0.1148500443,-0.0629959106,0.1787641048,0.1619069576,-0.0168571472,0.1153509617,0.2191970348,0.1038460732,0.1956450939,0.3113651276,0.1157200336,0.0468418598,0.5063588619,0.4595170021,0.1459479332,0.1145269871,-0.0314209461,0.1631441116,0.1465320587,-0.0166120529,0.1483840942,0.1152839661,-0.0331001282,0.049888134,1.2032260895,1.1533379555,0.1141998768
subject12,8,22,0.1336789131,0.1693930626,0.0357141495,0.1944010258,0.1429519653,-0.0514490604,0.1655578613,0.3501188755,0.1845610142,0.1137371063,0.1968979836,0.0831608772,0.1944019794,0.1776909828,-0.0167109966,0.1041810513,0.5832350254,0.4790539742,0.1634151936,0.1143960953,-0.0490190983,0.1638839245,0.169025898,0.0051419735,0.142786026,0.2143120766,0.0715260506,0.0988941193,0.5348670483,0.435972929,0.070702076
subject12,8,23,0.1621408463,0.1832649708,0.0211241245,0.1812858582,0.1282939911,-0.0529918671,0.1661398411,0.4049119949,0.2387721539,0.1203038692,0.2366859913,0.116382122,0.1466119289,0.2431879044,0.0965759754,0.0646829605,0.4929170609,0.4282341003,0.143996954,0.1348879337,-0.0091090202,0.192291975,0.1747300625,-0.0175619125,0.1833269596,0.1880970001,0.0047700405,0.0938999653,0.6775290966,0.5836291313,0.0976858139
subject12,8,24,0.1314001083,0.1656250954,0.034224987,0.1872990131,0.1387770176,-0.0485219955,0.1806509495,0.1474349499,-0.0332159996,0.1014230251,0.4829580784,0.3815350533,0.1459209919,0.2110409737,0.0651199818,0.1172540188,0.5445849895,0.4273309708,0.1456110477,0.0966088772,-0.0490021706,0.1831099987,0.1166100502,-0.0664999485,0.1786749363,0.1642360687,-0.0144388676,0.1149508953,0.6145088673,0.499557972,0.081163168
subject12,8,25,0.1636500359,0.182101965,0.0184519291,0.1473050117,0.0798180103,-0.0674870014,0.163670063,0.2029910088,0.0393209457,0.1479289532,0.1901021004,0.0421731472,0.1518828869,0.155148983,0.0032660961,0.0751018524,0.6788539886,0.6037521362,0.1486039162,0.1529169083,0.0043129921,0.1707470417,0.1569960117,-0.01375103,0.1332979202,0.1400630474,0.0067651272,0.0911140442,0.6926429272,0.601528883,0.0836899281
subject12,9,1,0.1947159767,0.2787399292,0.0840239525,0.181319952,0.1155359745,-0.0657839775,0.1643500328,0.2460911274,0.0817410946,0.0656838417,0.2681968212,0.2025129795,0.1499090195,0.1531012058,0.0031921864,0.0773239136,0.9482779503,0.8709540367,0.1276700497,0.1124799252,-0.0151901245,0.1768369675,0.1465239525,-0.030313015,0.1663241386,0.1714730263,0.0051488876,0.0796840191,0.6990871429,0.6194031239,0.0637009144
subject12,9,2,0.1463758945,0.2642049789,0.1178290844,0.1942679882,0.1276249886,-0.0666429996,0.1804838181,0.249478817,0.0689949989,0.0813450813,0.8474481106,0.7661030293,0.1634500027,0.1676709652,0.0042209625,0.0760071278,0.4476969242,0.3716897964,0.1276021004,0.0939621925,-0.0336399078,0.1452848911,0.1140270233,-0.0312578678,0.166079998,0.1164038181,-0.0496761799,0.0982170105,0.6533429623,0.5551259518,0.081223011
subject12,9,3,0.1352260113,0.174669981,0.0394439697,0.1666030884,0.1005539894,-0.066049099,0.1618950367,0.1947491169,0.0328540802,0.0797810555,0.1925368309,0.1127557755,0.1481370926,0.2064201832,0.0582830906,0.0646350384,0.4882938862,0.4236588478,0.1149129868,0.0990641117,-0.015848875,0.1622328758,0.1687309742,0.0064980984,0.1268239021,0.1099898815,-0.0168340206,0.0693430901,0.5135540962,0.4442110062,0.0824120045
subject12,9,4,0.1482629776,0.173815012,0.0255520344,0.1799809933,0.1318199635,-0.0481610298,0.1523489952,0.1618421078,0.0094931126,0.0818657875,0.206884861,0.1250190735,0.1615450382,0.2489070892,0.087362051,0.0991530418,0.5955579281,0.4964048862,0.1345980167,0.1149730682,-0.0196249485,0.1871578693,0.196833849,0.0096759796,0.1313581467,0.0835571289,-0.0478010178,0.1164779663,0.5749108791,0.4584329128,0.0824229717
subject12,9,5,0.145332098,0.2021090984,0.0567770004,0.163064003,0.1132559776,-0.0498080254,0.1490280628,0.1315350533,-0.0174930096,0.0709059238,0.4469740391,0.3760681152,0.1633679867,0.1832618713,0.0198938847,0.0802180767,0.5285840034,0.4483659267,0.1618671417,0.1099119186,-0.0519552231,0.1654942036,0.1339921951,-0.0315020084,0.1646440029,0.1689629555,0.0043189526,0.0596270561,0.5555660725,0.4959390163,0.072111845
subject12,9,6,0.1149468422,0.2361698151,0.1212229729,0.182926178,0.1000680923,-0.0828580856,0.1653120518,0.1484758854,-0.0168361664,0.0980391502,0.2160670757,0.1180279255,0.1469509602,0.1776881218,0.0307371616,0.0953779221,0.6073899269,0.5120120049,0.1471569538,0.1161420345,-0.0310149193,0.1615860462,0.1467480659,-0.0148379803,0.1319978237,0.1363759041,0.0043780804,0.0628659725,0.4985690117,0.4357030392,0.0981450081
subject12,9,7,0.147769928,0.1774859428,0.0297160149,0.1958460808,0.1130800247,-0.0827660561,0.1817619801,0.1873879433,0.0056259632,0.090444088,0.1814370155,0.0909929276,0.1572151184,0.1736390591,0.0164239407,0.0683279037,0.6123809814,0.5440530777,0.1313750744,0.0967290401,-0.0346460342,0.1962039471,0.2583539486,0.0621500015,0.1436729431,0.1298689842,-0.0138039589,0.0957300663,0.568944931,0.4732148647,0.0649411678
subject12,9,8,0.1328229904,0.156899929,0.0240769386,0.1801118851,0.1314759254,-0.0486359596,0.163738966,0.1291451454,-0.0345938206,0.1248519421,0.2372379303,0.1123859882,0.1465280056,0.1638050079,0.0172770023,0.0815279484,0.5418288708,0.4603009224,0.1127290726,0.1174111366,0.0046820641,0.1918749809,0.1769299507,-0.0149450302,0.1472740173,0.13144207,-0.0158319473,0.0833790302,0.467238903,0.3838598728,0.0966930389
subject12,9,9,0.127794981,0.3349339962,0.2071390152,0.1624000072,0.1122341156,-0.0501658916,0.1497178078,0.2004249096,0.0507071018,0.1120569706,0.1586279869,0.0465710163,0.1508998871,0.2285239697,0.0776240826,0.0663869381,0.497426033,0.4310390949,0.1331810951,0.1388030052,0.0056219101,0.1398100853,0.2424669266,0.1026568413,0.1464779377,0.1179161072,-0.0285618305,0.0796029568,0.6031520367,0.5235490799,0.0842189789
subject12,9,10,0.1469409466,0.2380459309,0.0911049843,0.1594369411,0.1121659279,-0.0472710133,0.1478600502,0.1614980698,0.0136380196,0.115144968,0.1778399944,0.0626950264,0.1469199657,0.1907110214,0.0437910557,0.0605700016,0.5786058903,0.5180358887,0.097769022,0.2396430969,0.1418740749,0.1790909767,0.3190939426,0.1400029659,0.1298241615,0.1454570293,0.0156328678,0.0828111172,0.7133469582,0.630535841,0.0971829891
subject12,9,11,0.161896944,0.2295918465,0.0676949024,0.1789381504,0.1121311188,-0.0668070316,0.1637289524,0.1971058846,0.0333769321,0.0966160297,0.1656301022,0.0690140724,0.1447279453,0.3328900337,0.1881620884,0.0635478497,0.4840488434,0.4205009937,0.0978529453,0.1030471325,0.0051941872,0.1908519268,0.1955518723,0.0046999454,0.1268479824,0.1320991516,0.0052511692,0.079338789,0.6660468578,0.5867080688,0.1102631092
subject12,9,12,0.2061538696,0.1824729443,-0.0236809254,0.1804978848,0.1311709881,-0.0493268967,0.1458768845,0.1733670235,0.027490139,0.1679110527,0.1878368855,0.0199258327,0.1446990967,0.1831469536,0.0384478569,0.0980501175,0.5572690964,0.4592189789,0.1186010838,0.1220729351,0.0034718513,0.167935133,0.2202160358,0.0522809029,0.1614539623,0.1296160221,-0.0318379402,0.1154000759,0.6759970188,0.5605969429,0.0823810101
subject12,9,13,0.130065918,0.2528939247,0.1228280067,0.1984190941,0.1327729225,-0.0656461716,0.1782860756,0.1860020161,0.0077159405,0.1047031879,0.2150280476,0.1103248596,0.1456041336,0.2097451687,0.0641410351,0.0809309483,0.5152368546,0.4343059063,0.1643669605,0.1461760998,-0.0181908607,0.1648349762,0.1702768803,0.0054419041,0.142562151,0.1252951622,-0.0172669888,0.1024317741,0.7141897678,0.6117579937,0.1477491856
subject12,9,14,0.1778049469,0.2266139984,0.0488090515,0.1973979473,0.1475479603,-0.049849987,0.1630408764,0.1800010204,0.016960144,0.1158058643,0.1927528381,0.0769469738,0.1452891827,0.236880064,0.0915908813,0.0982289314,0.5241310596,0.4259021282,0.1963169575,0.1414060593,-0.0549108982,0.1976649761,0.212225914,0.0145609379,0.133893013,0.1656720638,0.0317790508,0.1134359837,0.6950399876,0.5816040039,0.0792310238
subject12,9,15,0.1595051289,0.2194969654,0.0599918365,0.1974101067,0.1290450096,-0.068365097,0.1794850826,0.1653361321,-0.0141489506,0.1138389111,0.184705019,0.0708661079,0.147040844,0.223829031,0.076788187,0.0826969147,0.5701358318,0.4874389172,0.1307780743,0.0973341465,-0.0334439278,0.1799080372,0.1848649979,0.0049569607,0.1251199245,0.075729847,-0.0493900776,0.0828950405,0.5194940567,0.4365990162,0.0822379589
subject12,9,16,0.1159079075,0.2126119137,0.0967040062,0.181385994,0.1290671825,-0.0523188114,0.1484069824,0.1880528927,0.0396459103,0.0840849876,0.1584329605,0.0743479729,0.1326510906,0.1810319424,0.0483808517,0.0491931438,0.6028521061,0.5536589623,0.1147708893,0.1195709705,0.0048000813,0.1797981262,0.1984949112,0.018696785,0.1608090401,0.1456890106,-0.0151200294,0.0823941231,0.8537960052,0.7714018822,0.0804400444
subject12,9,17,0.1447668076,0.1800098419,0.0352430344,0.181759119,0.1292619705,-0.0524971485,0.1499781609,0.7756531239,0.625674963,0.0822489262,0.207020998,0.1247720718,0.1470708847,0.2454040051,0.0983331203,0.0486149788,0.5015759468,0.452960968,0.1284720898,0.113409996,-0.0150620937,0.1489961147,0.1532890797,0.0042929649,0.1614849567,0.0964038372,-0.0650811195,0.0791840553,0.5378031731,0.4586191177,0.0972969532
subject12,9,18,0.1512570381,0.2403700352,0.0891129971,0.1812429428,0.1276369095,-0.0536060333,0.166998148,0.2484509945,0.0814528465,0.1134669781,0.4052181244,0.2917511463,0.1061840057,0.1322069168,0.0260229111,0.1629719734,0.6823699474,0.519397974,0.141174078,0.1219921112,-0.0191819668,0.1814410686,0.1667599678,-0.0146811008,0.133163929,0.0990960598,-0.0340678692,0.132570982,0.5984010696,0.4658300877,0.0980708599
subject12,9,19,0.1585710049,0.1773519516,0.0187809467,0.1663150787,0.1006710529,-0.0656440258,0.1472611427,0.196614027,0.0493528843,0.1350359917,0.2307441235,0.0957081318,0.1649708748,0.1480047703,-0.0169661045,0.0987010002,0.6349101067,0.5362091064,0.1074850559,0.0876729488,-0.0198121071,0.1879980564,0.1918461323,0.0038480759,0.1115429401,0.0791859627,-0.0323569775,0.0986039639,0.6561439037,0.5575399399,0.1124589443
subject12,9,20,0.1463918686,0.1687998772,0.0224080086,0.1813910007,0.1138720512,-0.0675189495,0.1777319908,0.2003409863,0.0226089954,0.144151926,0.2527489662,0.1085970402,0.1307320595,0.1519598961,0.0212278366,0.0811281204,0.6258730888,0.5447449684,0.0966420174,0.1120989323,0.0154569149,0.1804971695,0.1474950314,-0.0330021381,0.1336271763,0.0684280396,-0.0651991367,0.0714440346,0.4909949303,0.4195508957,0.097132206
subject12,9,21,0.1788060665,0.2460911274,0.0672850609,0.1638870239,0.095510006,-0.068377018,0.1827659607,0.1655468941,-0.0172190666,0.0984840393,0.244533062,0.1460490227,0.1459438801,0.3141510487,0.1682071686,0.0822589397,0.5352728367,0.4530138969,0.1470561028,0.1152040958,-0.0318520069,0.1948158741,0.2355310917,0.0407152176,0.0513279438,0.0643270016,0.0129990578,0.1010739803,0.8362967968,0.7352228165,0.0811400414
subject12,9,22,0.2131199837,0.1949050426,-0.018214941,0.1988620758,0.1338438988,-0.065018177,0.1794681549,0.1638250351,-0.0156431198,0.1161391735,0.3074891567,0.1913499832,0.1479198933,0.1728818417,0.0249619484,0.0797309875,0.6226630211,0.5429320335,0.1321151257,0.1360349655,0.0039198399,0.1791450977,0.1841881275,0.0050430298,0.123664856,0.1503829956,0.0267181396,0.06437397,0.6165640354,0.5521900654,0.0653808117
subject12,9,23,0.1459820271,0.2178649902,0.0718829632,0.1641249657,0.0983660221,-0.0657589436,0.1638379097,0.1843900681,0.0205521584,0.0934400558,0.33396101,0.2405209541,0.1455509663,0.1624889374,0.0169379711,0.0819089413,0.5511279106,0.4692189693,0.1791231632,0.1295251846,-0.0495979786,0.1633758545,0.1698207855,0.006444931,0.1404960155,0.1242370605,-0.016258955,0.0850551128,0.7113881111,0.6263329983,0.0955860615
